product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,FraisPredits,id
900.0,22.0,15.0,20.0,139.0,19.94,17.541101420935938,4132
800.0,45.0,10.0,35.0,110.9,16.54,17.36322010101218,4133
1032.0,17.0,15.0,16.0,65.0,16.89,16.135916173250273,4134
600.0,20.0,13.0,20.0,48.9,12.69,14.946843361819454,4135
300.0,20.0,10.0,15.0,59.99,18.3,14.376783244298466,4136
950.0,20.0,35.0,20.0,38.4,15.11,16.658201986681348,4137
1000.0,53.0,8.0,11.0,99.8,22.2,17.629454438344105,4138
8350.0,50.0,27.0,38.0,134.9,21.43,34.285119682654724,4139
1500.0,34.0,7.0,32.0,119.9,18.09,18.400952269269514,4140
1050.0,36.0,24.0,22.0,144.99,18.59,18.960442175904262,4141
300.0,22.0,14.0,22.0,137.9,15.14,16.254003864178976,4142
600.0,30.0,15.0,15.0,34.99,17.6,15.11136115821276,4143
800.0,20.0,20.0,20.0,47.9,19.53,15.718099827707709,4144
2200.0,25.0,27.0,9.0,129.99,13.46,20.724044901102822,4145
2000.0,40.0,11.0,34.0,113.0,12.34,19.715645114695896,4146
1500.0,30.0,22.0,30.0,49.9,17.6,17.676684904213296,4147
850.0,22.0,12.0,33.0,71.82,13.52,15.976224110103335,4148
150.0,20.0,3.0,18.0,89.99,7.88,14.29900646477034,4149
400.0,16.0,8.0,16.0,496.9,36.86,23.08615780302548,4150
2500.0,40.0,10.0,30.0,99.9,18.75,20.397863643162076,4151
50.0,17.0,10.0,15.0,28.99,7.46,13.143047812115338,4152
450.0,20.0,10.0,15.0,899.0,14.63,31.490753227232055,4153
1500.0,50.0,30.0,33.0,32.64,15.1,18.48532961469281,4154
100.0,20.0,15.0,15.0,59.9,14.93,14.244570762459224,4155
150.0,16.0,16.0,16.0,49.99,14.1,14.06564463424624,4156
400.0,30.0,10.0,30.0,29.9,10.96,14.383327907672738,4157
400.0,21.0,10.0,13.0,79.0,15.3,14.98833557899465,4158
250.0,16.0,2.0,20.0,78.0,13.21,14.073377206653985,4159
1550.0,27.0,9.0,18.0,129.9,18.16,18.51548174229563,4160
500.0,40.0,4.0,30.0,39.99,8.29,14.809351353022626,4161
550.0,18.0,35.0,18.0,44.99,15.23,15.90104963374959,4162
4400.0,78.0,4.0,47.0,59.9,19.66,24.518738913024407,4163
4900.0,46.0,31.0,38.0,25.0,7.39,25.163337149603322,4164
1350.0,30.0,20.0,20.0,78.0,16.31,17.78846452020926,4165
2200.0,45.0,15.0,35.0,89.9,7.96,20.058289327531988,4166
150.0,16.0,16.0,11.0,25.9,17.63,13.56463613535566,4167
300.0,16.0,16.0,16.0,339.9,24.09,20.178349032747306,4168
8600.0,45.0,35.0,35.0,169.9,25.27,35.74742797202345,4169
150.0,25.0,7.0,16.0,15.0,15.23,13.185235189276234,4170
350.0,18.0,11.0,22.0,160.0,19.0,16.49243409829077,4171
3200.0,48.0,19.0,19.0,159.0,36.43,23.73855654223614,4172
921.0,17.0,9.0,16.0,178.9,18.82,17.86226513623234,4173
584.0,16.0,11.0,13.0,138.0,15.72,16.423082880291282,4174
493.0,22.0,6.0,22.0,9.73,15.1,13.637093498890806,4175
550.0,25.0,7.0,20.0,65.9,8.88,15.031265518277685,4176
263.0,17.0,12.0,13.0,224.0,19.45,17.585044027189586,4177
463.0,23.0,18.0,16.0,28.0,8.29,14.616256473780346,4178
321.0,19.0,14.0,13.0,84.89,8.33,15.096070010028283,4179
400.0,16.0,6.0,11.0,24.99,8.72,13.50289016637864,4180
550.0,16.0,10.0,16.0,38.99,16.11,14.326371415096139,4181
416.0,18.0,9.0,13.0,190.83,16.09,17.100821227455512,4182
23250.0,23.0,50.0,84.0,225.0,36.72,66.80745488171804,4183
500.0,31.0,7.0,27.0,69.99,15.25,15.24832663642353,4184
100.0,16.0,12.0,12.0,19.9,15.1,13.126359971939687,4185
1200.0,75.0,15.0,50.0,110.0,4.0,19.54146605945148,4186
250.0,16.0,16.0,11.0,79.0,16.99,14.8313876480542,4187
250.0,16.0,5.0,20.0,45.0,25.38,13.577439933836308,4188
600.0,22.0,18.0,19.0,173.99,5.51,17.795011593128265,4189
175.0,17.0,9.0,15.0,39.95,15.1,13.561169407282772,4190
100.0,11.0,11.0,11.0,35.0,18.35,13.19443254891498,4191
7650.0,40.0,25.0,40.0,849.0,22.38,46.71773139026959,4192
1200.0,20.0,16.0,20.0,55.0,11.41,16.451608698522314,4193
150.0,16.0,16.0,16.0,29.99,15.1,13.664942919278747,4194
400.0,34.0,4.0,22.0,330.0,13.71,20.176603607641546,4195
8450.0,53.0,50.0,16.0,99.99,28.06,35.07990241390878,4196
16800.0,63.0,58.0,24.0,196.99,33.61,54.7858835856608,4197
7900.0,35.0,55.0,25.0,79.0,13.91,33.21934118959771,4198
200.0,30.0,10.0,20.0,18.9,8.72,13.720438479096448,4199
800.0,22.0,12.0,33.0,99.9,15.01,16.43736508818777,4200
160.0,19.0,11.0,14.0,95.0,18.55,14.810426406977758,4201
6400.0,98.0,30.0,15.0,95.0,34.04,31.296970261272225,4202
550.0,17.0,26.0,17.0,39.9,12.79,15.264594511567228,4203
650.0,45.0,13.0,30.0,54.9,18.26,16.083779883579872,4204
922.0,30.0,15.0,17.0,133.0,38.77,17.735646065156565,4205
1833.0,21.0,19.0,22.0,849.0,23.52,33.85145880972083,4206
225.0,18.0,4.0,12.0,13.98,11.85,12.891059103846885,4207
1038.0,41.0,22.0,28.0,69.9,39.42,17.51926091608234,4208
150.0,20.0,10.0,20.0,69.5,13.15,14.281347503787972,4209
1383.0,50.0,10.0,40.0,86.9,16.24,18.25929208713749,4210
650.0,25.0,25.0,25.0,39.0,22.93,15.704896795590603,4211
1350.0,61.0,8.0,30.0,170.0,21.14,20.096945209753017,4212
450.0,16.0,19.0,11.0,43.0,15.1,14.681122036911095,4213
2550.0,24.0,23.0,27.0,110.0,25.22,20.84432468038345,4214
6725.0,23.0,13.0,14.0,359.0,49.76,33.67003227978532,4215
350.0,19.0,12.0,13.0,64.99,22.95,14.64606241895986,4216
255.0,19.0,15.0,20.0,17.5,7.78,13.692781313658509,4217
550.0,46.0,10.0,32.0,59.9,10.65,15.85833381771274,4218
6600.0,30.0,30.0,30.0,149.0,36.39,30.450061486005954,4219
2200.0,50.0,20.0,40.0,110.0,36.43,20.93043647130752,4220
22300.0,45.0,40.0,55.0,599.98,188.55,72.50865732433031,4221
10550.0,60.0,15.0,45.0,99.9,46.98,37.76368624300695,4222
530.0,18.0,24.0,18.0,259.91,8.68,19.56060386234312,4223
1600.0,25.0,25.0,25.0,89.9,16.88,18.652123025051427,4224
5650.0,73.0,73.0,20.0,269.9,162.64,34.78741270007171,4225
950.0,44.0,2.0,36.0,79.9,17.76,16.574407428523656,4226
1550.0,30.0,5.0,30.0,99.9,16.76,17.843633599049404,4227
1700.0,34.0,7.0,32.0,164.9,12.25,19.70830804686607,4228
167.0,17.0,3.0,17.0,39.0,11.85,13.20280919859255,4229
541.0,19.0,12.0,16.0,26.9,8.88,14.28146093029992,4230
1450.0,25.0,19.0,25.0,115.9,23.39,18.538261451562025,4231
225.0,18.0,15.0,16.0,45.0,22.06,14.133046798886436,4232
450.0,16.0,9.0,15.0,32.9,24.9,13.94272310782668,4233
450.0,30.0,30.0,30.0,109.0,16.52,17.171017799290333,4234
183.0,22.0,11.0,22.0,38.0,8.72,13.849898743469637,4235
1900.0,28.0,19.0,21.0,299.99,24.9,23.230254453313734,4236
700.0,22.0,28.0,24.0,49.99,16.54,16.08264789259751,4237
2100.0,34.0,18.0,18.0,99.99,18.8,19.77377598433938,4238
6900.0,95.0,4.0,55.0,179.0,17.99,32.60392790885032,4239
6550.0,38.0,30.0,28.0,129.0,13.92,30.221707895580693,4240
2750.0,25.0,8.0,25.0,99.9,22.41,20.24944134401087,4241
200.0,16.0,2.0,11.0,27.3,11.85,12.923100219699442,4242
200.0,16.0,12.0,11.0,27.9,10.96,13.485856460744085,4243
10550.0,65.0,7.0,45.0,39.99,11.15,36.29850714636849,4244
150.0,22.0,3.0,15.0,110.32,8.03,14.765586204996719,4245
1800.0,38.0,12.0,35.0,66.99,24.67,18.376515659206227,4246
1550.0,48.0,8.0,39.0,79.9,17.81,18.27376610274598,4247
150.0,16.0,16.0,11.0,35.9,7.78,13.764986992839406,4248
150.0,16.0,16.0,11.0,45.9,8.72,13.965337850323152,4249
17050.0,63.0,62.0,24.0,229.99,53.16,56.17455663984502,4250
100.0,19.0,3.0,11.0,18.99,7.78,12.714220341964054,4251
50.0,16.0,3.0,11.0,20.0,15.1,12.527584923506097,4252
200.0,16.0,2.0,11.0,29.0,14.1,12.957159865471679,4253
150.0,16.0,4.0,12.0,75.0,7.39,13.891149274728559,4254
1150.0,40.0,5.0,30.0,150.0,28.0,18.38725964164989,4255
1900.0,49.0,12.0,36.0,127.0,12.34,20.17194656395943,4256
2250.0,35.0,20.0,30.0,144.99,31.66,21.169048658279134,4257
950.0,35.0,6.0,45.0,56.1,13.75,16.034640497330933,4258
12000.0,39.0,13.0,70.0,126.99,41.28,40.492002378903024,4259
200.0,23.0,3.0,16.0,98.7,22.4,14.673037603417608,4260
1300.0,50.0,30.0,30.0,49.99,9.34,18.416143463580074,4261
850.0,23.0,14.0,28.0,9.99,13.37,14.864380721432848,4262
350.0,22.0,8.0,19.0,48.9,12.79,14.230866378618842,4263
300.0,20.0,14.0,20.0,23.4,16.79,13.882356815815921,4264
3750.0,30.0,35.0,30.0,40.0,18.23,22.759283639625266,4265
1300.0,30.0,5.0,14.0,37.0,11.74,16.01744305054786,4266
900.0,25.0,12.0,38.0,364.0,31.8,22.055309602339495,4267
147.0,14.0,10.0,12.0,89.9,18.51,14.443742095463655,4268
250.0,18.0,18.0,18.0,58.0,7.87,14.616790898643849,4269
700.0,27.0,6.0,32.0,39.99,11.81,14.875771913366135,4270
2200.0,16.0,2.0,11.0,159.75,23.05,19.63451651626862,4271
600.0,60.0,11.0,11.0,60.0,8.88,16.431720203710505,4272
300.0,16.0,10.0,16.0,31.0,18.23,13.659069931317006,4273
150.0,20.0,10.0,20.0,19.9,22.85,13.28760725066859,4274
250.0,16.0,6.0,11.0,29.3,7.39,13.284908696764361,4275
1614.0,31.0,16.0,28.0,35.9,15.2,17.324842328922642,4276
1250.0,31.0,32.0,31.0,125.0,20.11,19.26364874994931,4277
353.0,40.0,10.0,28.0,23.9,9.09,14.511836588397777,4278
75.0,23.0,8.0,15.0,56.99,7.82,13.855458540683452,4279
700.0,20.0,12.0,20.0,49.0,9.94,15.096661810894577,4280
750.0,31.0,9.0,26.0,32.9,19.81,15.118920835942609,4281
12250.0,45.0,35.0,45.0,230.0,31.16,44.39369196220968,4282
7650.0,40.0,25.0,40.0,849.0,20.11,46.71773139026959,4283
150.0,16.0,14.0,11.0,21.8,15.1,13.3723452458682,4284
173.0,18.0,13.0,12.0,84.0,15.34,14.684075479665015,4285
1500.0,40.0,25.0,20.0,89.9,29.03,18.958004409048808,4286
1250.0,30.0,14.0,28.0,54.16,19.62,16.806879755890364,4287
250.0,31.0,4.0,22.0,43.49,14.1,14.026591875351059,4288
1500.0,50.0,40.0,30.0,129.99,9.28,20.97546243196536,4289
550.0,30.0,3.0,19.0,39.0,13.71,14.444066021388867,4290
8900.0,28.0,64.0,28.0,78.0,34.63,35.4888748798988,4291
2367.0,52.0,23.0,28.0,139.9,50.85,22.059742356540447,4292
2600.0,40.0,45.0,39.0,114.6,9.9,22.85589493648972,4293
700.0,35.0,4.0,30.0,59.9,15.56,15.438315786969305,4294
900.0,25.0,5.0,17.0,65.9,12.8,15.620210118540687,4295
169.0,16.0,10.0,12.0,40.0,16.79,13.558911194590188,4296
3800.0,44.0,23.0,43.0,139.9,15.73,24.741086162679725,4297
598.0,38.0,30.0,38.0,27.0,8.35,16.138934608620815,4298
5400.0,17.0,17.0,60.0,49.9,16.11,24.967298217842764,4299
50.0,20.0,20.0,18.0,34.5,14.1,13.920620919445735,4300
1350.0,35.0,19.0,45.0,58.99,26.71,17.62005147945743,4301
100.0,16.0,7.0,11.0,31.0,16.79,13.06970917230639,4302
710.0,19.0,13.0,14.0,668.0,17.7,27.51656410574472,4303
50.0,17.0,10.0,15.0,27.9,12.79,13.12120956864961,4304
7650.0,28.0,55.0,37.0,109.0,24.84,33.11124903399629,4305
9750.0,27.0,15.0,92.0,103.97,24.01,35.23504334984625,4306
150.0,25.0,7.0,16.0,12.9,7.78,13.143161509204647,4307
1038.0,41.0,22.0,28.0,69.9,17.74,17.51926091608234,4308
3695.0,41.0,27.0,33.0,100.86,20.76,23.82402441671022,4309
200.0,24.0,5.0,16.0,25.0,7.78,13.34174103012615,4310
2600.0,33.0,12.0,26.0,259.9,22.62,23.655826774598786,4311
200.0,18.0,6.0,12.0,39.9,16.79,13.469793449498919,4312
175.0,20.0,20.0,20.0,180.0,16.01,17.09668178344395,4313
250.0,16.0,2.0,11.0,60.99,12.77,13.699526488292108,4314
350.0,42.0,27.0,42.0,74.5,16.77,16.577476705677814,4315
1575.0,26.0,21.0,23.0,69.2,20.97,17.9941774545166,4316
2363.0,23.0,27.0,19.0,199.9,16.15,22.421848084226454,4317
250.0,18.0,8.0,18.0,7.5,7.39,13.05428387875531,4318
18500.0,22.0,26.0,15.0,135.0,45.45,53.756775368218584,4319
175.0,20.0,20.0,20.0,180.0,12.76,17.09668178344395,4320
700.0,45.0,10.0,35.0,187.2,18.15,18.689008684153315,4321
1238.0,32.0,35.0,17.0,41.8,17.6,17.721328572878413,4322
350.0,16.0,6.0,11.0,119.99,14.59,15.304779082744307,4323
1400.0,46.0,2.0,36.0,109.9,12.47,18.15874248543347,4324
933.0,21.0,13.0,21.0,887.0,20.99,32.452682162620626,4325
2150.0,35.0,9.0,33.0,129.9,15.1,20.069040016248472,4326
400.0,25.0,13.0,20.0,59.99,12.67,14.93896658607239,4327
1150.0,28.0,55.0,12.0,44.9,12.48,18.547433756574186,4328
330.0,20.0,15.0,16.0,82.49,8.74,15.167479462915104,4329
363.0,18.0,13.0,13.0,194.9,8.62,17.295127218775924,4330
600.0,20.0,19.0,20.0,59.99,16.39,15.499473576526302,4331
70.0,19.0,3.0,16.0,35.99,22.06,13.012313545060707,4332
700.0,22.0,5.0,15.0,52.0,9.0,14.823173569099795,4333
950.0,31.0,11.0,26.0,59.55,17.67,16.168779827975612,4334
150.0,16.0,10.0,16.0,28.99,12.86,13.314466719773002,4335
5550.0,45.0,15.0,35.0,89.9,11.24,26.855052719436884,4336
733.0,19.0,17.0,18.0,81.9,20.66,16.055649396706137,4337
553.0,18.0,9.0,15.0,23.9,15.11,14.041666866224215,4338
450.0,20.0,9.0,14.0,112.0,15.53,15.664394567659194,4339
2800.0,41.0,12.0,34.0,349.0,30.84,26.15724875439529,4340
650.0,20.0,16.0,20.0,69.0,14.06,15.616213371970394,4341
400.0,20.0,10.0,30.0,25.99,15.1,13.953568637950283,4342
250.0,16.0,16.0,11.0,24.9,42.38,13.747489509067133,4343
436.0,20.0,13.0,15.0,93.0,13.33,15.479290286596392,4344
1050.0,42.0,25.0,15.0,69.99,17.74,17.698028917906377,4345
18050.0,75.0,20.0,50.0,248.99,133.15,56.78821564140023,4346
1600.0,20.0,20.0,20.0,105.0,15.61,18.485210899618682,4347
1383.0,50.0,10.0,40.0,89.9,12.13,18.319397344382615,4348
150.0,18.0,18.0,18.0,14.99,15.23,13.552193401146408,4349
450.0,17.0,7.0,17.0,190.0,15.08,17.02257556270674,4350
2400.0,28.0,55.0,37.0,79.0,24.86,21.858552339903042,4351
10225.0,19.0,11.0,11.0,139.9,13.11,36.11970723178611,4352
450.0,16.0,5.0,20.0,44.99,8.82,13.983016501898518,4353
850.0,23.0,12.0,12.0,229.0,10.42,19.083355306986103,4354
8850.0,56.0,11.0,32.0,58.9,19.97,33.0845364705376,4355
2350.0,33.0,7.0,39.0,199.9,27.48,21.71887742260069,4356
5950.0,20.0,20.0,20.0,89.99,45.09,27.010132249038953,4357
5350.0,38.0,30.0,28.0,99.0,17.94,27.18599380961128,4358
300.0,28.0,25.0,25.0,395.0,36.57,22.232704339236406,4359
100.0,16.0,16.0,16.0,169.97,13.32,16.368009992606307,4360
200.0,25.0,7.0,16.0,13.65,14.1,13.259632053245852,4361
150.0,60.0,11.0,16.0,14.9,15.1,14.63350305210173,4362
450.0,16.0,16.0,11.0,139.0,16.73,16.439269711876378,4363
400.0,18.0,11.0,20.0,56.99,15.15,14.522718831795725,4364
300.0,16.0,2.0,20.0,29.99,11.85,13.212936969604442,4365
350.0,16.0,2.0,20.0,95.0,7.92,14.616862123836203,4366
150.0,16.0,7.0,20.0,34.9,14.52,13.282344146237,4367
250.0,18.0,18.0,18.0,58.0,7.87,14.616790898643849,4368
5900.0,73.0,14.0,38.0,78.99,55.68,28.286505829449034,4369
300.0,22.0,8.0,28.0,98.0,12.19,15.146198768916138,4370
700.0,25.0,2.0,17.0,39.9,17.19,14.528300413284564,4371
600.0,17.0,17.0,60.0,49.9,13.71,15.228652163770073,4372
1600.0,42.0,25.0,15.0,129.99,18.16,20.01602058983802,4373
1500.0,38.0,30.0,28.0,99.0,17.94,19.374788120407143,4374
400.0,50.0,10.0,25.0,29.0,16.11,15.049777216179585,4375
13100.0,80.0,20.0,33.0,259.0,104.98,47.05906398578054,4376
150.0,16.0,11.0,11.0,61.9,13.55,14.010531627499336,4377
1067.0,32.0,13.0,22.0,149.91,0.14,18.347128293560733,4378
900.0,40.0,8.0,40.0,9.99,13.37,15.276873260673495,4379
50.0,17.0,10.0,15.0,27.9,7.94,13.12120956864961,4380
450.0,25.0,9.0,19.0,49.95,12.69,14.615291822407936,4381
1200.0,80.0,16.0,16.0,19.9,17.6,17.842219068862434,4382
625.0,21.0,13.0,13.0,43.5,15.11,14.898809625590694,4383
750.0,30.0,30.0,11.0,89.9,12.97,17.327232563669423,4384
667.0,30.0,14.0,16.0,480.65,19.99,24.124731878354392,4385
700.0,60.0,7.0,11.0,59.99,10.0,16.41411423647462,4386
100.0,16.0,3.0,11.0,19.99,18.24,12.628828802378537,4387
1150.0,28.0,26.0,23.0,91.3,27.59,17.920328908538394,4388
117.0,21.0,12.0,13.0,74.9,8.27,14.44216442507407,4389
150.0,16.0,16.0,11.0,45.9,15.1,13.965337850323152,4390
12325.0,54.0,64.0,18.0,89.98,39.56,43.55479579680004,4391
4450.0,39.0,30.0,29.0,99.0,14.05,25.398812539559728,4392
200.0,22.0,10.0,18.0,58.99,16.66,14.235162085906847,4393
350.0,27.0,14.0,23.0,395.0,11.14,21.685852338681624,4394
300.0,16.0,2.0,11.0,149.0,14.79,15.564258614736485,4395
1000.0,60.0,11.0,50.0,49.9,46.88,17.184153284546753,4396
500.0,16.0,2.0,11.0,129.99,19.01,15.58916855357958,4397
16400.0,63.0,60.0,25.0,196.99,63.2,54.08814944238297,4398
125.0,19.0,4.0,11.0,28.99,12.86,13.020366833272325,4399
850.0,20.0,25.0,20.0,38.4,9.34,15.904578337625882,4400
1500.0,34.0,6.0,41.0,74.9,17.77,17.47735380141512,4401
1100.0,50.0,40.0,30.0,59.99,11.92,18.761452591739744,4402
1400.0,25.0,40.0,45.0,168.9,9.48,20.728673797495702,4403
1000.0,25.0,25.0,25.0,33.0,26.43,16.294795889209823,4404
1350.0,45.0,20.0,18.0,165.9,12.37,20.06933637087596,4405
444.0,20.0,14.0,16.0,123.0,37.55,16.155320111406425,4406
900.0,30.0,4.0,20.0,45.9,11.74,15.351163896764128,4407
11875.0,57.0,55.0,22.0,169.99,21.84,43.86926052122581,4408
2200.0,50.0,20.0,40.0,110.0,17.75,20.93043647130752,4409
1650.0,30.0,22.0,30.0,59.9,17.67,18.181368450886815,4410
400.0,34.0,4.0,22.0,330.0,10.07,20.176603607641546,4411
100.0,16.0,16.0,11.0,14.9,15.1,13.242805962393614,4412
250.0,17.0,3.0,10.0,27.5,15.29,13.115094537340786,4413
987.0,25.0,25.0,25.0,255.0,17.23,20.716209425619216,4414
150.0,60.0,11.0,11.0,14.9,20.8,14.615139768889494,4415
5417.0,47.0,44.0,44.0,139.0,18.26,29.26940415509906,4416
800.0,35.0,30.0,40.0,150.0,27.59,18.91500353173079,4417
1050.0,25.0,25.0,25.0,39.0,39.78,16.516450633429994,4418
1650.0,20.0,20.0,20.0,79.0,15.31,18.065742899890864,4419
217.0,16.0,14.0,14.0,34.99,7.78,13.7835612646547,4420
600.0,20.0,13.0,13.0,48.9,52.48,14.921134765322325,4421
2600.0,50.0,10.0,30.0,69.9,12.43,20.351121614616993,4422
200.0,25.0,7.0,16.0,15.0,8.29,13.286679419006159,4423
8850.0,37.0,14.0,61.0,329.48,29.04,38.10965561139448,4424
1300.0,22.0,27.0,22.0,125.0,21.36,18.740391599097723,4425
8500.0,50.0,18.0,28.0,359.9,18.15,38.56495842816826,4426
6825.0,42.0,42.0,39.0,199.0,18.1,33.02395744584169,4427
6000.0,95.0,16.0,38.0,64.9,31.2,29.09037555441529,4428
6050.0,20.0,20.0,20.0,120.0,26.46,27.814273631807527,4429
300.0,17.0,9.0,12.0,160.0,26.4,16.208974055772618,4430
4867.0,70.0,16.0,50.0,138.0,12.17,27.421730745534994,4431
600.0,18.0,30.0,30.0,124.9,15.97,17.37220185054369,4432
200.0,20.0,10.0,15.0,105.7,15.49,15.089698554396822,4433
1600.0,40.0,15.0,35.0,79.9,25.11,18.464896671066,4434
950.0,100.0,5.0,20.0,24.9,16.11,17.546899435861917,4435
1825.0,53.0,10.0,40.0,77.9,22.7,19.081169931548537,4436
3000.0,33.0,12.0,34.0,169.9,25.01,22.693604148224036,4437
950.0,31.0,11.0,26.0,59.89,17.67,16.17559175713006,4438
300.0,18.0,12.0,14.0,28.0,8.89,13.772050815595374,4439
250.0,40.0,10.0,25.0,29.9,12.69,14.41205401971704,4440
2800.0,40.0,20.0,40.0,39.9,9.26,20.391885632659232,4441
175.0,20.0,20.0,20.0,180.0,9.56,17.09668178344395,4442
3100.0,19.0,3.0,19.0,17.55,26.78,18.801404855421406,4443
1050.0,30.0,4.0,20.0,69.45,19.46,16.127322855328124,4444
5650.0,40.0,15.0,23.0,199.0,16.14,29.023986112111885,4445
600.0,26.0,8.0,22.0,34.99,8.72,14.610986288214434,4446
500.0,16.0,6.0,11.0,55.0,19.36,14.30703154914721,4447
249.0,19.0,13.0,15.0,69.9,24.98,14.601936178174391,4448
800.0,30.0,15.0,25.0,59.99,9.34,16.054741787266295,4449
150.0,16.0,6.0,11.0,89.9,12.13,14.29614643365602,4450
1200.0,28.0,8.0,18.0,269.9,13.28,20.590352828443685,4451
5800.0,30.0,30.0,20.0,415.0,23.81,34.11956005297036,4452
550.0,20.0,20.0,30.0,339.9,24.09,21.09785028400796,4453
1225.0,19.0,23.0,16.0,215.9,14.09,20.06165790800327,4454
400.0,16.0,23.0,11.0,33.0,15.1,14.599621025535672,4455
2400.0,42.0,25.0,15.0,219.99,15.31,23.442285982870523,4456
1350.0,32.0,28.0,28.0,129.9,23.49,19.36853929225524,4457
6038.0,49.0,19.0,44.0,239.9,24.62,31.244328083255937,4458
350.0,17.0,17.0,17.0,107.0,12.25,15.707510175727416,4459
200.0,30.0,7.0,20.0,50.0,8.27,14.178309088992215,4460
250.0,22.0,11.0,17.0,449.0,16.89,22.201890970677482,4461
183.0,16.0,10.0,14.0,69.9,13.75,14.193709956075864,4462
400.0,18.0,18.0,18.0,35.99,14.1,14.480151350511896,4463
800.0,20.0,20.0,20.0,149.9,14.39,17.761678574041923,4464
11600.0,57.0,56.0,22.0,179.99,23.57,43.56674163415454,4465
850.0,18.0,21.0,15.0,54.9,17.95,15.926215476534319,4466
3000.0,30.0,10.0,30.0,59.9,25.26,20.259480426080017,4467
1950.0,26.0,30.0,25.0,179.0,17.5,21.457868576583515,4468
10100.0,28.0,55.0,37.0,119.0,19.8,38.2823671482463,4469
1050.0,50.0,11.0,11.0,63.36,39.47,17.06061407494805,4470
225.0,16.0,6.0,11.0,29.89,25.63,13.246007282490941,4471
175.0,20.0,20.0,20.0,140.0,15.73,16.295278353508966,4472
400.0,23.0,20.0,20.0,109.99,16.53,16.255951089318792,4473
2750.0,16.0,31.0,39.0,1437.0,42.51,48.040182751225124,4474
500.0,50.0,11.0,40.0,34.9,17.19,15.481036050151113,4475
150.0,16.0,16.0,16.0,79.9,7.42,14.664894048980127,4476
1000.0,28.0,13.0,13.0,17.0,14.52,15.374707035345612,4477
150.0,16.0,12.0,12.0,19.9,11.85,13.227804201669612,4478
400.0,30.0,15.0,15.0,76.49,4.14,15.537040297850613,4479
2425.0,29.0,30.0,19.0,176.99,20.99,22.46470892214277,4480
900.0,40.0,8.0,40.0,9.99,16.02,15.276873260673495,4481
400.0,20.0,20.0,20.0,34.0,14.1,14.62805829796591,4482
100.0,20.0,2.0,25.0,79.0,15.99,13.948011720203349,4483
500.0,17.0,11.0,11.0,19.5,15.23,13.90629580832235,4484
3850.0,52.0,7.0,55.0,99.0,24.82,23.46712862921455,4485
850.0,40.0,6.0,50.0,48.0,33.82,15.86354216874464,4486
3550.0,40.0,10.0,40.0,120.5,18.72,22.97764180033147,4487
5300.0,30.0,30.0,30.0,41.0,31.27,25.64872225220347,4488
1000.0,20.0,12.0,21.0,65.9,27.0,16.047592795064098,4489
275.0,21.0,8.0,17.0,47.9,12.79,14.016177426546054,4490
850.0,25.0,9.0,18.0,77.94,12.89,15.983955053701887,4491
4300.0,16.0,79.0,48.0,209.0,17.9,29.258451393689686,4492
300.0,16.0,6.0,11.0,24.0,18.27,13.2801669720279,4493
694.0,17.0,12.0,14.0,34.0,16.43,14.65649965191279,4494
1600.0,25.0,25.0,25.0,19.9,13.37,17.2496670226652,4495
480.0,18.0,17.0,19.0,75.0,9.27,15.372629950806754,4496
400.0,35.0,42.0,18.0,39.5,18.38,16.4696565000769,4497
350.0,42.0,27.0,42.0,73.5,11.73,16.557441619929442,4498
400.0,19.0,13.0,19.0,117.8,15.58,15.882668985875695,4499
250.0,26.0,10.0,26.0,89.9,15.73,15.125840903037133,4500
3775.0,35.0,30.0,30.0,109.99,13.35,24.112604853444317,4501
200.0,16.0,2.0,20.0,39.0,14.1,13.19056463273745,4502
1450.0,34.0,12.0,40.0,82.99,28.98,17.86476187250447,4503
1250.0,31.0,32.0,31.0,115.0,38.36,19.063297892465567,4504
750.0,48.0,16.0,25.0,55.0,19.58,16.540955750614902,4505
12500.0,105.0,10.0,60.0,315.0,50.73,47.39067978179667,4506
300.0,19.0,12.0,13.0,34.99,25.38,13.943565616778695,4507
1650.0,42.0,10.0,42.0,99.9,23.5,18.787668034352,4508
750.0,18.0,10.0,15.0,69.0,14.23,15.400013017571373,4509
3000.0,33.0,12.0,34.0,159.49,74.56,22.485038905583455,4510
100.0,16.0,12.0,12.0,32.5,12.79,13.378802052369208,4511
700.0,30.0,10.0,20.0,138.8,11.58,17.137087557625808,4512
8750.0,45.0,28.0,45.0,29.9,17.6,32.898060590148305,4513
267.0,17.0,14.0,16.0,112.9,16.55,15.48842654677002,4514
1100.0,60.0,15.0,15.0,109.9,13.32,18.680897982261676,4515
650.0,25.0,11.0,15.0,79.99,27.1,15.71837912855814,4516
2600.0,16.0,31.0,39.0,1599.99,27.85,51.001368688162934,4517
250.0,16.0,5.0,15.0,29.9,15.1,13.256546855823615,4518
16550.0,85.0,15.0,55.0,549.1,52.37,59.85203610630796,4519
200.0,25.0,7.0,16.0,13.65,16.79,13.259632053245852,4520
1600.0,37.0,23.0,35.0,144.9,8.27,20.102338771052953,4521
2750.0,16.0,31.0,39.0,1599.99,40.61,51.305701377352705,4522
200.0,16.0,7.0,11.0,44.9,25.63,13.551085323668644,4523
1650.0,40.0,45.0,25.0,59.9,14.5,19.781118188190813,4524
150.0,17.0,4.0,12.0,29.99,25.63,13.024512273638848,4525
